experiment,sample_size,p_value
1862,60,0.0689004628955972
1862,110,0.10140792211650229
1862,260,0.2357294671320232
1862,960,0.22022570352049664
1863,35,0.16564930445757914
1863,60,0.6971207601229567
1863,110,0.7539432371869739
1863,260,0.6445162008122176
1863,960,0.6016607266117104
1864,35,0.3575126216336143
1864,60,0.732959186586444
1864,110,0.9533456129654785
1864,260,0.9949746758541578
1864,960,0.9730246487425671
1865,35,0.680959495648293
1865,60,0.8689426299451055
1865,110,0.8396386728549081
1865,260,0.4521550672884664
1865,960,0.46971189877464026
1866,35,0.9155313742471627
1866,60,0.3815523005795305
1866,110,0.5088659167506637
1866,260,0.7318433181490694
1866,960,0.5178064457608457
1867,35,0.4403925610404786
1867,60,0.26899360289324215
1867,110,0.05983707191433619
1867,260,0.01409603932767574
1867,960,0.23864950593708462
1868,35,0.5918700906394025
1868,60,0.276198710750614
1868,110,0.483573134609364
1868,260,0.8032225100290913
1868,960,0.6406784276550361
1869,35,0.04696924431303936
1869,60,0.03616319407135883
1869,110,0.18830391519953732
1869,260,0.4586677965112981
1869,960,0.4109935031032126
1870,35,0.7740308901155852
1870,60,0.8307710423733663
1870,110,0.8370452563680445
1870,260,0.75807713680955
1870,960,0.6312569139746095
1871,35,0.7488284659276818
1871,60,0.7582380614363071
1871,110,0.5556076134584752
1871,260,0.11961757505940213
1871,960,0.6177167066974938
1872,35,0.21127932354468015
1872,60,0.2241694200377813
1872,110,0.2078218956051195
1872,260,0.8212454919319092
1872,960,0.8452389418206161
1873,35,0.014985243411541605
1873,60,0.05871763525447232
1873,110,0.15330219027366782
1873,260,0.02222751171632862
1873,960,0.506633162536868
1874,35,0.98807224003516
1874,60,0.9541900906292844
1874,110,0.9512660928775817
1874,260,0.7455237270967223
1874,960,0.3317481911255231
1875,35,0.3750297370892676
1875,60,0.1042005262792026
1875,110,0.12368555671172987
1875,260,0.4000292139645982
1875,960,0.3419400383755632
1876,35,0.5442293110637514
1876,60,0.5500508625105389
1876,110,0.44731558114144704
1876,260,0.8918348736310485
1876,960,0.6146948370419711
1877,35,0.06450715712830264
1877,60,0.3112359682595186
1877,110,0.13872293519306014
1877,260,0.06605139433147132
1877,960,0.2348730779805972
1878,35,0.4981256989955971
1878,60,0.43448732663338857
1878,110,0.321559967707876
1878,260,0.1254848734574486
1878,960,0.2798345299779499
1879,35,0.8591759985263635
1879,60,0.8062624593015992
1879,110,0.6168239000742801
1879,260,0.8151388840789369
1879,960,0.7175631949715788
1880,35,0.5259447366727875
1880,60,0.44801618706703555
1880,110,0.11981663556418105
1880,260,0.11655339132535435
1880,960,0.8469213533243086
1881,35,0.6199194816528395
1881,60,0.5914954506917229
1881,110,0.7969402301260594
1881,260,0.8486132640944953
1881,960,0.8687761451406801
1882,35,0.43741976674506444
1882,60,0.46123458138247964
1882,110,0.31894414993050146
1882,260,0.4326490678908942
1882,960,0.28530816791771907
1883,35,0.7938820507524371
1883,60,0.6108628929195895
1883,110,0.4335585561122781
1883,260,0.4679930857607917
1883,960,0.56005205968028
1884,35,0.1789652301958456
1884,60,0.21903837550604455
1884,110,0.04584952203627955
1884,260,0.16206948934372428
1884,960,0.13147740886353862
1885,35,0.5085424935860549
1885,60,0.42844429331842887
1885,110,0.07302825531263726
1885,260,0.27364588878722285
1885,960,0.8855260389993624
1886,35,0.2434815095565146
1886,60,0.7012710558546131
1886,110,0.7425914270501641
1886,260,0.5336122271409327
1886,960,0.5912096999434777
1887,35,0.14804623233495268
1887,60,0.6937664892453459
1887,110,0.7955414483257366
1887,260,0.5076537361226284
1887,960,0.8868456083984069
1888,35,0.23222854578551239
1888,60,0.1581525112171077
1888,110,0.29643298903844717
1888,260,0.4255859464890377
1888,960,0.3099265024838313
1889,35,0.3620160068941899
1889,60,0.5485902317901032
1889,110,0.13413398090179993
1889,260,0.0908908575359044
1889,960,0.16530518459487953
1890,35,0.7372496697854283
1890,60,0.7063414629936479
1890,110,0.8726603508160677
1890,260,0.9682668619323603
1890,960,0.9804582060549876
1891,35,0.4928465003781711
1891,60,0.07842270897339629
1891,110,0.08674085841384474
1891,260,0.026712802945644442
1891,960,0.07389978052760174
1892,35,0.5138126469140184
1892,60,0.6591839498510741
1892,110,0.5027307866037881
1892,260,0.03567877848227279
1892,960,0.008607708829921129
1893,35,0.18218977602460573
1893,60,0.05407132451799001
1893,110,0.06807714370756338
1893,260,0.2076958276562192
1893,960,0.16210324290837302
1894,35,0.1915756622932987
1894,60,0.3724685356602073
1894,110,0.5870973211753892
1894,260,0.5237899044012012
1894,960,0.6570377797614737
1895,35,0.737094128797535
1895,60,0.39693602174135195
1895,110,0.5832432546575248
1895,260,0.15242074256039623
1895,960,0.4808952743376654
1896,35,0.3021649465814138
1896,60,0.8517623988770571
1896,110,0.8655250852156935
1896,260,0.8486636260419262
1896,960,0.2561574623952002
1897,35,0.44335368939610015
1897,60,0.5074703527074289
1897,110,0.4603234953762597
1897,260,0.6544414570476892
1897,960,0.22977715591981118
1898,35,0.5189288899847734
1898,60,0.2606788317533608
1898,110,0.5534965514420552
1898,260,0.4433485733496044
1898,960,0.19962811027744704
1899,35,0.6999945628136528
1899,60,0.4626499144532771
1899,110,0.655309384118103
1899,260,0.6992407804613976
1899,960,0.6082164022556964
1900,35,0.2772690535108695
1900,60,0.48733595312180894
1900,110,0.25431936746907546
1900,260,0.01987768763132024
1900,960,0.3195363160310175
1901,35,0.3173935673727153
1901,60,0.3100577197608213
1901,110,0.6870393494201105
1901,260,0.4962449706664878
1901,960,0.9927764966642805
1902,35,0.5321281232708056
1902,60,0.26625938028439655
1902,110,0.3207354633511319
1902,260,0.20711828865737347
1902,960,0.9702676078296706
1903,35,0.5527144175596321
1903,60,0.6811270825070255
1903,110,0.9296249612939365
1903,260,0.8901843902929322
1903,960,0.5925175442887258
1904,35,0.007732958147293861
1904,60,0.007278192763318806
1904,110,0.13419624735613858
1904,260,0.1426048688147884
1904,960,0.05281161434685327
1905,35,0.9005930324377684
1905,60,0.9863998565838076
1905,110,0.9540597284473604
1905,260,0.44059848527265855
1905,960,0.8771689538846524
1906,35,0.14647362578806644
1906,60,0.11880308310447477
1906,110,0.45889720655504584
1906,260,0.4776318359493591
1906,960,0.34620598654268353
1907,35,0.9948102422984244
1907,60,0.9946523460536758
1907,110,0.9958584578436982
1907,260,0.9920425149370133
1907,960,0.9896943770775751
1908,35,0.0036898520738368906
1908,60,0.10342170297540645
1908,110,0.10642048777470216
1908,260,0.3162706268196297
1908,960,0.030636670925315586
1909,35,0.26744854255597633
1909,60,0.6935381620898837
1909,110,0.5486530690221102
1909,260,0.5170748494143789
1909,960,0.4603063501810042
1910,35,0.16021590823819362
1910,60,0.08596436018822266
1910,110,0.4652032646701697
1910,260,0.37728313024090293
1910,960,0.0134074468688039
1911,35,0.5420178588606396
1911,60,0.6923796033183278
1911,110,0.6507247016118705
1911,260,0.3029844334001105
1911,960,0.856936717832156
1912,35,0.9913365130677184
1912,60,0.9418866978161207
1912,110,0.9466593720474419
1912,260,0.9794267949183437
1912,960,0.9181047089109521
1913,35,0.7651238582089039
1913,60,0.6794932301586709
1913,110,0.49045309673936
1913,260,0.5541653280654983
1913,960,0.6321960647491682
1914,35,0.3897176505011928
1914,60,0.3482817062687909
1914,110,0.24077401748736837
1914,260,0.001899411658873738
1914,960,0.013366166285127231
1915,35,0.25110784715037643
1915,60,0.704126687082602
1915,110,0.3420075444345759
1915,260,0.24273010072059037
1915,960,0.9228046450454745
1916,35,0.6632740176242458
1916,60,0.810049301812946
1916,110,0.8391489140446604
1916,260,0.9311920059528898
1916,960,0.6749331419724244
1917,35,0.9907574908831622
1917,60,0.9445989404094204
1917,110,0.7405925641517259
1917,260,0.7934151445141002
1917,960,0.7873756479445191
1918,35,0.7032974300802073
1918,60,0.8386338374329945
1918,110,0.3816662759401846
1918,260,0.04016056256585649
1918,960,0.3950535921184105
1919,35,0.7124580866924584
1919,60,0.41603877189079574
1919,110,0.7244414443561139
1919,260,0.6705458859153717
1919,960,0.49047481525328207
1920,35,0.29067070799893563
1920,60,0.13607330666122167
1920,110,0.42222422740193316
1920,260,0.4477530288905992
1920,960,0.9489984203201989
1921,35,0.4898931876297965
1921,60,0.5172568102370364
1921,110,0.8226611427240252
1921,260,0.8231475994964077
1921,960,0.42240648856914015
1922,35,0.416530214436136
1922,60,0.682679676358046
1922,110,0.5776516094920934
1922,260,0.8715234411498887
1922,960,0.8299852246871059
1923,35,0.3152151442820791
1923,60,0.39772378743852743
1923,110,0.30409931328438544
1923,260,0.42607684955481917
1923,960,0.8860626704383191
1924,35,0.6127055316990241
1924,60,0.7460547423200493
1924,110,0.6444148207790326
1924,260,0.5413438228879135
1924,960,0.8617732461112846
1925,35,0.8791454429487104
1925,60,0.7208337898402426
1925,110,0.5340333496259707
1925,260,0.9308646156692904
1925,960,0.7571329503381665
1926,35,0.4868974710140096
1926,60,0.7898351210811776
1926,110,0.842148696692242
1926,260,0.9813979416231375
1926,960,0.8764057194168497
1927,35,0.8184845784517478
1927,60,0.9031381366967273
1927,110,0.5659957166178857
1927,260,0.1787154969602927
1927,960,0.4823518212445924
1928,35,0.5376342401167803
1928,60,0.09515430789925117
1928,110,0.36353401808903957
1928,260,0.3695048687103631
1928,960,0.006072315868170898
1929,35,0.9404528232848675
1929,60,0.972611566114056
1929,110,0.9951910401309054
1929,260,0.9784596822081428
1929,960,0.9730784665242966
1930,35,0.8523687994173074
1930,60,0.7682917202270925
1930,110,0.41662186628912057
1930,260,0.791998193006715
1930,960,0.8725577252639954
1931,35,0.880500840138851
1931,60,0.8054848727907324
1931,110,0.8497827393822213
1931,260,0.573582934662505
1931,960,0.4490768414202163
1932,35,0.6931760729847896
1932,60,0.35155565404787537
1932,110,0.4302358320763353
1932,260,0.7006134784444966
1932,960,0.9255121905296946
1933,35,0.08656013913179286
1933,60,0.09532323601217292
1933,110,0.6511394664904258
1933,260,0.915830469187691
1933,960,0.3843559820415865
1934,35,0.916721725541779
1934,60,0.718039200659745
1934,110,0.8124647909488092
1934,260,0.7904997827208096
1934,960,0.4508429030305834
1935,35,0.8927874099393542
1935,60,0.9020343871911024
1935,110,0.9395971116915807
1935,260,0.922620480307297
1935,960,0.9814778693032263
1936,35,0.6779097833708521
1936,60,0.41306750601212994
1936,110,0.42214345430681965
1936,260,0.5613191998822687
1936,960,0.8684117173760594
1937,35,0.9052989805410268
1937,60,0.31331828048438837
1937,110,0.40044187364388484
1937,260,0.44624332145882606
1937,960,0.540840562629548
1938,35,0.6334800716681297
1938,60,0.6073879923394003
1938,110,0.5927400894105961
1938,260,0.7278677244727572
1938,960,0.5724932008008614
1939,35,0.7185904497738564
1939,60,0.409765852004391
1939,110,0.9329777012375096
1939,260,0.9794034658803867
1939,960,0.8921982756918555
1940,35,0.8582077094627745
1940,60,0.8079515851631736
1940,110,0.6954320600750589
1940,260,0.9455223857915623
1940,960,0.6904528031940813
1941,35,0.3231957465702565
1941,60,0.44727859972722195
1941,110,0.760356512980231
1941,260,0.749121565788075
1941,960,0.8444295042091073
1942,35,0.152112588840369
1942,60,0.11250408618522562
1942,110,0.6855253958114748
1942,260,0.8966870136832449
1942,960,0.48071932321816935
1943,35,0.4104338305231346
1943,60,0.3579590528308491
1943,110,0.281754606379496
1943,260,0.8201583817717948
1943,960,0.384534079228444
1944,35,0.37941229011159094
1944,60,0.9010171035369543
1944,110,0.6625080006017823
1944,260,0.7027246381948697
1944,960,0.1502427747012698
1945,35,0.6634128683393927
1945,60,0.5316582293853354
1945,110,0.5975523235722521
1945,260,0.4433535879416968
1945,960,0.5141042486654751
1946,35,0.14301842393373843
1946,60,0.1955122233955789
1946,110,0.02412985620303677
1946,260,0.07698809938342287
1946,960,0.40400618426226176
1947,35,0.61385758693571435
1947,60,0.5300608858533015
1947,110,0.5073528844916642
1947,260,0.23748084873338987
1947,960,0.26605826737040295
1948,35,0.17186341128721055
1948,60,0.21431732041811014
1948,110,0.5209300282539662
1948,260,0.36167708323845443
1948,960,0.31221663967686897
1949,35,0.2778671588299013
1949,60,0.16520356402284114
1949,110,0.38206868094368
1949,260,0.4767746732205553
1949,960,0.6348831804303745
1950,35,0.14126183213349058
1950,60,0.1041578620042526
1950,110,0.10408315723984223
1950,260,0.09477543925861792
1950,960,0.3419700877584828
1951,35,0.3201569020142424
1951,60,0.3842265641146303
1951,110,0.4777449698996413
1951,260,0.4353654960075771
1951,960,0.47577392080550807
1952,35,0.8467340352223603
1952,60,0.7567925663881758
1952,110,0.5892384092616832
1952,260,0.8425994743031978
1952,960,0.8011604356899249
1953,35,0.4437129009203492
1953,60,0.2087449115250818
1953,110,0.36161753426226845
1953,260,0.6576035310752992
1953,960,0.9095886145274505
1954,35,0.5986035897452401
1954,60,0.1411968681998333
1954,110,0.6428142276059032
1954,260,0.058930042685243905
1954,960,0.11824366835568915
1955,35,0.6451499978745263
1955,60,0.4340447221935356
1955,110,0.6987443567064517
1955,260,0.3362816270597827
1955,960,0.11406654878549717
1956,35,0.11055204835016584
1956,60,0.614449574522641
1956,110,0.45153581588135694
1956,260,0.6241792991370595
1956,960,0.8310836338234036
1957,35,0.4270295693462331
1957,60,0.8049264157839711
1957,110,0.46716329531185846
1957,260,0.4431155857109061
1957,960,0.28047310926230096
1958,35,0.6127853521574921
1958,60,0.6413843500295513
1958,110,0.47996449122543405
1958,260,0.5860616095325333
1958,960,0.7903308890421712
1959,35,0.8734921038038208
1959,60,0.9376167528194741
1959,110,0.9327143977073898
1959,260,0.925255623876469
1959,960,0.2687746622443855
1960,35,0.3169728618629025
1960,60,0.4407146479119859
1960,110,0.36618786333798947
1960,260,0.265628739341336
1960,960,0.4858613998714628
1961,35,0.04193832540043445
1961,60,0.06031468066367057
1961,110,0.0368496217804421
1961,260,0.25783559078972584
1961,960,0.7760373427006868
1962,35,0.5296541309472844
1962,60,0.8048805536686178
1962,110,0.741505303977463
1962,260,0.7955663076097993
1962,960,0.7782640028093153
1963,35,0.07266289692618311
1963,60,0.0187401275646906
1963,110,0.30754515371868496
1963,260,0.1957904497013095
1963,960,0.5460759397235986
1964,35,0.46400340914064775
1964,60,0.44580005549950297
1964,110,0.597742936920238
1964,260,0.3108751114586239
1964,960,0.6372116096025826
1965,35,0.8028014621865344
1965,60,0.878737445545281
1965,110,0.853128524336985
1965,260,0.6812712517386063
1965,960,0.3980443286944345
1966,35,0.6560984010787584
1966,60,0.5100384102997197
1966,110,0.3632601791116158
1966,260,0.16836104763939358
1966,960,0.17595520910223383
1967,35,0.13115333280171476
1967,60,0.13931911182192636
1967,110,0.6192479216632041
1967,260,0.8652071561387247
1967,960,0.2485512584397383
1968,35,0.34458275522111925
1968,60,0.28646921816595217
1968,110,0.4268528038419205
1968,260,0.21327535032882328
1968,960,0.40516205660817617
1969,35,0.03238737377177346
1969,60,0.08190130229933518
1969,110,0.1370626453613381
1969,260,0.07028328544506167
1969,960,0.05806736806269499
1970,35,0.13710714100922466
1970,60,0.36690631960612796
1970,110,0.11884122337522465
1970,260,0.05001844371443833
1970,960,0.06129478383995015
1971,35,0.21133306764744536
1971,60,0.22529305746099676
1971,110,0.4566600198273799
1971,260,0.5445265786259346
1971,960,0.4381818111255176
1972,35,0.9229886429459724
1972,60,0.7510553285662898
1972,110,0.8015372737100666
1972,260,0.6631853624255328
1972,960,0.6478225659205326
1973,35,0.5943018828960679
1973,60,0.5649587474279729
1973,110,0.5320869234856029
1973,260,0.507304313399817
1973,960,0.8590425329592296
1974,35,0.44074765118261394
1974,60,0.6855241998634942
1974,110,0.43941569622441623
1974,260,0.25277299310167584
1974,960,0.13039239941335903
1975,35,0.9771169739518719
1975,60,0.9163585298013683
1975,110,0.8160237319269834
1975,260,0.648869147906859
1975,960,0.4330155665046052
1976,35,0.6502684057331469
1976,60,0.36633727135193667
1976,110,0.5011524207491194
1976,260,0.60271750741104
1976,960,0.64610017475339665
1977,35,0.8213496827950094
1977,60,0.850083229082637
1977,110,0.507738182420635
1977,260,0.41833965551290475
1977,960,0.15848435696729832
1978,35,0.04148798888264423
1978,60,0.11790391712397406
1978,110,0.12491738647901758
1978,260,0.8550115244406042
1978,960,0.2576459536987026
1979,35,0.9802408663968456
1979,60,0.7528930009397778
1979,110,0.5785161355398925
1979,260,0.7662427176953976
1979,960,0.813505022407078
1980,35,0.0012902611961201546
1980,60,0.04359412825178131
1980,110,0.10743965029941406
1980,260,0.441744085899144
1980,960,0.9966837446529724
1981,35,0.387652462751204
1981,60,0.2909638777532234
1981,110,0.42674527355951375
1981,260,0.14244333064826442
1981,960,0.022918492168827163
1982,35,0.4962220098932971
1982,60,0.633041300574263
1982,110,0.3670638907122842
1982,260,0.22957871018394505
1982,960,0.1101105077464351
1983,35,0.2817921737613921
1983,60,0.19067476034190267
1983,110,0.5682187198393147
1983,260,0.860338838188409
1983,960,0.5474715336175302
1984,35,0.30376505523789554
1984,60,0.39788676490302666
1984,110,0.4310443127617019
1984,260,0.38206771492473185
